Model,Attribution Method,Layer,Metric,Upscale Method,Value
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0335528254508972
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.090489387512207
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.7919715046882629
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.0644664317369461
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0575333982706069
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.0792476087808609
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.7854225039482117
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.053549725562334
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0516304150223732
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.332175612449646
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.3743833303451538
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.2116958647966385
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0583405345678329
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.0411623381078243
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.4647628664970398
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.0279836039990186
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0458435341715812
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.3234017193317413
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.2838920950889587
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.2707584500312805
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0939948633313179
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.0376523025333881
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.6621696949005127
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.0237855352461338
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0313130058348178
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.2086103409528732
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.5516948103904724
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.0873068049550056
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0644061490893364
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.172664001584053
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.5342639684677124
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.1173576340079307
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.065945379436016
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.337563693523407
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.2310206741094589
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.1446624845266342
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0351616628468036
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.2068547904491424
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.5210582613945007
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.1476667076349258
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0799406021833419
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.1554751545190811
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.3830677270889282
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.1505036205053329
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0626749023795127
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.0527298375964164
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.3073793053627014
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.0275337863713502
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0499451979994773
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.5741153955459595
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.2144231796264648
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.2683198750019073
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0526925735175609
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.0902190208435058
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.3719341158866882
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.0729664638638496
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0369579344987869
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.1632427722215652
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.5223075747489929
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.0711391344666481
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0655550211668014
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.1940787434577942
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.3581455945968628
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.0819225385785102
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0382303819060325
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.3556228280067444
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.422886312007904
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.3265793025493622
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.093359388411045
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.0950393378734588
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.7685675621032715
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.0364049077033996
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0505712963640689
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.0873584896326065
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.4097184836864471
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.0314789824187755
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0292695946991443
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.4394044280052185
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.357774019241333
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.213762566447258
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0593092925846576
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.1075051948428154
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.2239043414592743
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.114850714802742
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0610992386937141
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.3158599436283111
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.2389664202928543
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.1847695112228393
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0579836703836917
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.2318360060453415
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.2641990780830383
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.2573117017745971
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.073328785598278
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.3939506709575653
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.3899903297424316
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.2052605897188186
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0461168102920055
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.3056468069553375
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.3351578414440155
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.1566665470600128
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0519341081380844
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.0482109263539314
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.746299147605896
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.0396990105509758
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0395572260022163
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.1212477833032608
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.3688061833381653
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.055219255387783
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0623822547495365
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.2224558442831039
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.5698783993721008
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.1533494144678115
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0601308606564998
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.1078644394874572
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.4853349924087524
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.0701247602701187
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0272272452712059
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.0568552315235137
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.8059302568435669
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.0370527133345603
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0547208189964294
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.3697833716869354
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.4202900528907776
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.2640793323516845
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0578115470707416
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.0931918546557426
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.6155611276626587
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.0726503431797027
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0531344339251518
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.195782795548439
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.3692885041236877
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.1338920891284942
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0493669025599956
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.0763170421123504
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.1372083872556686
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.0464113354682922
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0215292330831289
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.2419591397047042
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.4068500399589538
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.16995570063591
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0451840683817863
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.3839906752109527
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.301871508359909
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.1744100451469421
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0529693365097045
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.080266535282135
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.7569494843482971
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.0764282271265983
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0708401799201965
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.0799473449587822
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.5423605442047119
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.0395416840910911
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0692487880587577
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.2927232682704925
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.2991412878036499
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.1480709165334701
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0721131041646003
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.0468389652669429
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.6323641538619995
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.0404557138681411
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0497356280684471
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.0728290230035781
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.2420563250780105
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.0401502586901187
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.032447911798954
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.3623541295528412
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.2031786292791366
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.1697385013103485
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0301164928823709
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.2175988554954528
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.3952034115791321
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.1329858005046844
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0633794516324997
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.1538148522377014
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.7166184186935425
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.1378995031118393
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0741446539759635
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.1238102614879608
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.5308061242103577
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.0876735895872116
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0624592565000057
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.2039005160331726
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.4627480208873749
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.1775127351284027
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0623039603233337
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.309978038072586
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.1883315145969391
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.1301910132169723
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0438362210988998
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.2531009018421173
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.5672861933708191
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.1304792761802673
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0547427050769329
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.0927459299564361
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.4352967143058777
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.0536160580813884
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0505080968141555
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.2208575457334518
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.2005140036344528
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.2137860804796219
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0769427940249443
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.0344915762543678
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.4373582005500793
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.0222759954631328
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0613795444369316
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.0981538295745849
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.5959189534187317
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.1387030780315399
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.1132717952132225
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.094130203127861
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.7362027168273926
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.0688594952225685
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0752483829855918
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.0753698796033859
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.794526219367981
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.0277940537780523
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0409011133015155
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.1179544627666473
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.729422926902771
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.0772844105958938
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0330543294548988
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.4473974108695984
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.3469680547714233
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.16188545525074
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0495341084897518
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.0508694015443325
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.6911020874977112
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.0340782962739467
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0433366447687149
VGG11,_DeepLiftShap,features.17,precision,SimpleUpsampling,0.0669282600283622
VGG11,_DeepLiftShap,features.17,recall,SimpleUpsampling,0.5231229662895203
VGG11,_DeepLiftShap,features.17,precision,ERFUpsampling,0.0472049266099929
VGG11,_DeepLiftShap,features.17,recall,ERFUpsampling,0.0504226386547088
VGG11,_DeepLiftShap,features.18,precision,SimpleUpsampling,0.1412513554096222
VGG11,_DeepLiftShap,features.18,recall,SimpleUpsampling,0.5600461363792419
VGG11,_DeepLiftShap,features.18,precision,ERFUpsampling,0.0685660392045974
VGG11,_DeepLiftShap,features.18,recall,ERFUpsampling,0.039440531283617
VGG11,_DeepLiftShap,features.18,precision,SimpleUpsampling,0.0626728758215904
VGG11,_DeepLiftShap,features.18,recall,SimpleUpsampling,0.7649164795875549
VGG11,_DeepLiftShap,features.18,precision,ERFUpsampling,0.0259008314460515
VGG11,_DeepLiftShap,features.18,recall,ERFUpsampling,0.0312494039535522
VGG11,_DeepLiftShap,features.18,precision,SimpleUpsampling,0.1973880529403686
VGG11,_DeepLiftShap,features.18,recall,SimpleUpsampling,0.6440524458885193
VGG11,_DeepLiftShap,features.18,precision,ERFUpsampling,0.1645277887582779
VGG11,_DeepLiftShap,features.18,recall,ERFUpsampling,0.0437418669462204
VGG11,_DeepLiftShap,features.18,precision,SimpleUpsampling,0.2451624423265457
VGG11,_DeepLiftShap,features.18,recall,SimpleUpsampling,0.3506176769733429
VGG11,_DeepLiftShap,features.18,precision,ERFUpsampling,0.1347709596157074
VGG11,_DeepLiftShap,features.18,recall,ERFUpsampling,0.0485765226185321
VGG11,_DeepLiftShap,features.18,precision,SimpleUpsampling,0.0247270986437797
VGG11,_DeepLiftShap,features.18,recall,SimpleUpsampling,0.7319351434707642
VGG11,_DeepLiftShap,features.18,precision,ERFUpsampling,0.021249882876873
VGG11,_DeepLiftShap,features.18,recall,ERFUpsampling,0.0403249524533748
VGG11,_DeepLiftShap,features.18,precision,SimpleUpsampling,0.0771215036511421
VGG11,_DeepLiftShap,features.18,recall,SimpleUpsampling,0.3712194263935089
VGG11,_DeepLiftShap,features.18,precision,ERFUpsampling,0.0473486743867397
