Image Index,Model,Attribution Method,Layer,Metric,Upscale Method,Value
105,VGG11,_GradCAMPlusPlus,features.15,roc_auc,SimpleUpsampling,0.9149024079088748
105,VGG11,_GradCAMPlusPlus,features.15,road_combined,SimpleUpsampling,-0.00197168393060565
106,VGG11,_GradCAMPlusPlus,features.15,roc_auc,SimpleUpsampling,0.9772253974580702
106,VGG11,_GradCAMPlusPlus,features.15,road_combined,SimpleUpsampling,0.0008045828435570002
107,VGG11,_GradCAMPlusPlus,features.15,roc_auc,SimpleUpsampling,0.5950976259953324
107,VGG11,_GradCAMPlusPlus,features.15,road_combined,SimpleUpsampling,0.03083663433790207
108,VGG11,_GradCAMPlusPlus,features.15,roc_auc,SimpleUpsampling,0.5886212177461624
108,VGG11,_GradCAMPlusPlus,features.15,road_combined,SimpleUpsampling,-0.0028964572120457888
109,VGG11,_GradCAMPlusPlus,features.15,roc_auc,SimpleUpsampling,0.7032069281056039
109,VGG11,_GradCAMPlusPlus,features.15,road_combined,SimpleUpsampling,-0.020770786330103874
110,VGG11,_GradCAMPlusPlus,features.15,roc_auc,SimpleUpsampling,0.09108521116111562
110,VGG11,_GradCAMPlusPlus,features.15,road_combined,SimpleUpsampling,0.08727222681045532
111,VGG11,_GradCAMPlusPlus,features.15,roc_auc,SimpleUpsampling,0.6945732954111705
111,VGG11,_GradCAMPlusPlus,features.15,road_combined,SimpleUpsampling,0.07647271454334259
112,VGG11,_GradCAMPlusPlus,features.15,roc_auc,SimpleUpsampling,0.5626127079278029
112,VGG11,_GradCAMPlusPlus,features.15,road_combined,SimpleUpsampling,-0.0027748725842684507
113,VGG11,_GradCAMPlusPlus,features.15,roc_auc,SimpleUpsampling,0.6425157570225863
113,VGG11,_GradCAMPlusPlus,features.15,road_combined,SimpleUpsampling,0.0020335987210273743
114,VGG11,_GradCAMPlusPlus,features.15,roc_auc,SimpleUpsampling,0.12400639038991255
114,VGG11,_GradCAMPlusPlus,features.15,road_combined,SimpleUpsampling,0.03334364295005798
115,VGG11,_GradCAMPlusPlus,features.15,roc_auc,SimpleUpsampling,0.6869022266825289
115,VGG11,_GradCAMPlusPlus,features.15,road_combined,SimpleUpsampling,0.0028103888034820557
116,VGG11,_GradCAMPlusPlus,features.15,roc_auc,SimpleUpsampling,0.46473704078070455
116,VGG11,_GradCAMPlusPlus,features.15,road_combined,SimpleUpsampling,-0.006105062551796436
117,VGG11,_GradCAMPlusPlus,features.15,roc_auc,SimpleUpsampling,0.42559910972779946
117,VGG11,_GradCAMPlusPlus,features.15,road_combined,SimpleUpsampling,-0.00017305277287960052
118,VGG11,_GradCAMPlusPlus,features.15,roc_auc,SimpleUpsampling,0.6677257760423101
118,VGG11,_GradCAMPlusPlus,features.15,road_combined,SimpleUpsampling,0.1244397759437561
119,VGG11,_GradCAMPlusPlus,features.15,roc_auc,SimpleUpsampling,0.7049394810053536
119,VGG11,_GradCAMPlusPlus,features.15,road_combined,SimpleUpsampling,-0.02731838822364807
120,VGG11,_GradCAMPlusPlus,features.15,roc_auc,SimpleUpsampling,0.8008471925373012
120,VGG11,_GradCAMPlusPlus,features.15,road_combined,SimpleUpsampling,0.10546974837779999
121,VGG11,_GradCAMPlusPlus,features.15,roc_auc,SimpleUpsampling,0.7902346809018383
121,VGG11,_GradCAMPlusPlus,features.15,road_combined,SimpleUpsampling,-0.0008868717122823
122,VGG11,_GradCAMPlusPlus,features.15,roc_auc,SimpleUpsampling,0.3389170571013779
122,VGG11,_GradCAMPlusPlus,features.15,road_combined,SimpleUpsampling,-0.015065525658428669
123,VGG11,_GradCAMPlusPlus,features.15,roc_auc,SimpleUpsampling,0.3080259200299802
123,VGG11,_GradCAMPlusPlus,features.15,road_combined,SimpleUpsampling,0.11825166642665863
124,VGG11,_GradCAMPlusPlus,features.15,roc_auc,SimpleUpsampling,0.9840702562603486
124,VGG11,_GradCAMPlusPlus,features.15,road_combined,SimpleUpsampling,0.2990357279777527
125,VGG11,_GradCAMPlusPlus,features.15,roc_auc,SimpleUpsampling,0.2581862726684054
125,VGG11,_GradCAMPlusPlus,features.15,road_combined,SimpleUpsampling,-0.00022984255338087678
126,VGG11,_GradCAMPlusPlus,features.15,roc_auc,SimpleUpsampling,0.5913051097004434
126,VGG11,_GradCAMPlusPlus,features.15,road_combined,SimpleUpsampling,-0.004753678571432829
127,VGG11,_GradCAMPlusPlus,features.15,roc_auc,SimpleUpsampling,0.8446814446623013
127,VGG11,_GradCAMPlusPlus,features.15,road_combined,SimpleUpsampling,-0.06126490235328674
0,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.3446817124435269
0,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.003247684333473444
1,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.9538741704332909
1,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.00012303423136472702
2,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.4078877583096312
2,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.16358846426010132
3,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.3401376702453448
3,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,0.13329939544200897
4,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.6135634743281861
4,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.00042943982407450676
5,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.45012021157127236
5,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.1377473622560501
6,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.11162455863046707
6,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,0.007041032426059246
7,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.38189858172855295
7,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.19554926455020905
8,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.9676055777283822
8,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,0.05090145021677017
9,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.5401585358487374
9,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-2.552799855948251e-07
10,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.31708300822185653
10,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.0162044707685709
11,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.3251691370669759
11,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.020328031852841377
12,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.6020293265275349
12,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,0.10376499593257904
13,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.21796461806919967
13,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.0055372146889567375
14,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.487214086424804
14,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,0.014023348689079285
15,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.2505820829592898
15,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.0061047314666211605
16,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.27676372335326377
16,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.0012850339990109205
17,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.13952826029450666
17,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.0016491833375766873
18,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.5225077023284408
18,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.33605679869651794
19,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.8308487574502471
19,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-8.590952347731218e-06
20,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.18937707407568347
20,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.004387738183140755
21,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.3417110859466751
21,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.004794167820364237
22,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.5082743647468163
22,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,0.03169909864664078
23,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.4853718682099088
23,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,0.1729031503200531
24,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.31190332038891483
24,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.0061591677367687225
25,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.7109711348043719
25,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.005471251904964447
26,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.5336266803402241
26,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,0.008164290338754654
27,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.6128552799556888
27,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.0012886347249150276
28,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.3325926395372567
28,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,4.600887041306123e-05
29,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.8936711478459536
29,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,0.18858738243579865
30,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.8269775222217157
30,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.00040045080822892487
31,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.4164879813479036
31,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.14364251494407654
32,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.16331124502011973
32,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.12470963597297668
33,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.8506868816849811
33,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,0.4947592616081238
34,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.48468818951345644
34,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,0.13914147019386292
35,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.4621316402806951
35,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.0031887234654277563
36,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.2071982092451788
36,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.0015686028636991978
37,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.44099667692734823
37,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-5.242120096227154e-06
38,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.3041335805476748
38,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.00039766434929333627
39,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.4636534106790978
39,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.3418912887573242
40,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.311541368004969
40,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.26855117082595825
41,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.351284924551726
41,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.11135917901992798
42,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.377734590243751
42,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.23776793479919434
43,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.5445846358634101
43,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.007397517561912537
44,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.2256001720941898
44,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,0.24659012258052826
45,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.3659595800399941
45,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,0.013221349567174911
46,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.9569969405012193
46,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.0012006277684122324
47,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.547307412921022
47,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.40880241990089417
48,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.8911996718030409
48,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-3.7610530853271484e-05
49,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.09405237382293004
49,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.0010007329983636737
50,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.20684235701941592
50,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.00376302283257246
51,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.6703715588235685
51,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,0.024732522666454315
52,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.3508217793118077
52,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,0.246071457862854
53,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.21239044003283836
53,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.23133447766304016
54,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.12505479325621205
54,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.31660333275794983
55,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.12337040816205883
55,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.020061589777469635
56,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.4141708890132523
56,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.00034996308386325836
57,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.8844129565900848
57,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,0.001629658043384552
58,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.4828452804139455
58,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.008584018796682358
59,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.39428230062375924
59,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,0.08866153657436371
60,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.9575936446447089
60,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.11888260394334793
61,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.280879102724402
61,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.11132367700338364
62,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.4865836422571176
62,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.00038478075293824077
63,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.4923655930904931
63,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,0.10515304654836655
64,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.33612320001096796
64,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.0011106203310191631
65,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.37443626386823214
65,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.0015561876352876425
66,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.7980910238513974
66,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,0.1920374482870102
67,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.10749558463296133
67,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,0.0005589649081230164
68,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.43238655362146594
68,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,0.2897937595844269
69,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.3805159643361783
69,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,0.19861844182014465
70,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.3972315578362354
70,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.0003366084711160511
71,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.2181658790990614
71,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.006165977101773024
72,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.3135961241795689
72,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,0.022586539387702942
73,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.23126625828285352
73,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,0.2321656048297882
74,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.737892642213815
74,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.002121850848197937
75,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.39233574428200646
75,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-1.0463409125804901e-05
76,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.49693238205465107
76,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.36166203022003174
77,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.9384643870516314
77,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,0.0013342665042728186
78,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.09017974246148451
78,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,0.003850015811622143
79,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.38882168893109353
79,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,0.20865564048290253
80,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.5797378600289341
80,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.017577534541487694
81,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.48827744065607853
81,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.0021934283431619406
82,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.27258719036906726
82,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.24256813526153564
83,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.2773736292478942
83,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,0.09440679848194122
84,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.5137882179285155
84,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,0.00995325855910778
85,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.47308539614173045
85,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.09063322097063065
86,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.6314653812020941
86,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.003614947199821472
87,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.3991645236727021
87,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.17598561942577362
88,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.360086484552541
88,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,0.09522007405757904
89,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.5422225098363621
89,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.0029260849114507437
90,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.5966636217548356
90,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,0.12433817237615585
91,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.3809153798881889
91,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.2679397761821747
92,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.9442889499336905
92,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.28715381026268005
93,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.8002163962856104
93,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.0015006959438323975
94,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.37376676989520063
94,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.0016139759682118893
95,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.9176081883194002
95,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,0.04482536390423775
96,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.36491512992874087
96,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-1.0951349622700945e-06
97,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.6615028877163758
97,VGG11,_DeepLiftShap,features.15,road_combined,ERFUpsamplingFast,-0.16101256012916565
98,VGG11,_DeepLiftShap,features.15,roc_auc,ERFUpsamplingFast,0.47705530069868557
